id,run_length,disagreeable,training,improbability_rate,price,special_conditions,availability,start_time,end_time,workerid,phase,first_time,censored,other
99254,50,60,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 08:28:37,2014-11-23 23:55:52,A2BHUZXMTIR93J,4,False,True,None
99255,1,0,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:07:03,2014-11-20 18:07:09,A1OCWWYC76OIK0,1,True,False,None
99256,32,40,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 18:48:48,2014-11-25 00:56:02,A3PTZX6TMMOUG1,5,False,False,None
99257,1,20,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 16:13:11,2014-11-21 16:13:29,A24UDPQ4213137,2,True,False,None
99258,1,80,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 05:27:53,2014-11-21 05:28:20,AT2A0SP6QUK39,1,True,False,None
99259,3,60,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 15:01:11,2014-11-22 16:27:12,A2CQP9DZSDUC5V,3,False,False,None
99260,27,40,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:35:58,2014-11-20 21:50:21,A1ZVZVPNH5963V,1,True,False,None
99261,50,40,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 15:30:13,2014-11-22 02:45:12,A3LX3GRDAZTKPP,2,False,True,None
99262,1,60,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 21:48:47,2014-11-20 21:49:01,A1UW2WLFTNFJSG,1,True,False,None
99263,3,40,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 15:18:47,2014-11-22 15:24:21,AFXXCI0UGI2B6,3,True,False,None
99264,5,80,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 23:28:04,2014-11-24 23:59:33,A2JZMWQJWVTEG9,5,False,False,None
99265,51,40,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 21:38:42,2014-11-23 02:10:11,AHMY1JVN5YZSD,3,True,True,None
99266,51,80,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 20:32:51,2014-11-24 06:29:48,A2Y5EBLQTYXRXU,4,True,True,None
99267,0,80,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:05:13,2014-11-20 16:05:13,A2L7B3B3876T1M,1,False,False,None
99268,0,40,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:13:45,2014-11-21 03:13:45,A1EIBL2B06W1D7,1,False,False,None
99269,50,0,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 11:20:44,2014-11-24 13:49:34,AUNBZO23OJ6BJ,5,False,True,None
99270,0,40,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:21:14,2014-11-20 16:21:14,A1FR4KJ8PMZFDL,1,False,False,None
99271,0,100,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 17:30:52,2014-11-22 17:30:52,A2SY5B0TEYJS6D,3,False,False,None
99272,1,40,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:43:08,2014-11-20 14:43:48,A1Z8W6RVO4AY1X,1,True,False,None
99273,0,60,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 18:43:14,2014-11-24 18:43:14,A2683A0T24Q3SG,5,False,False,None
99274,11,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:11:29,2014-11-21 21:57:15,ACPWJRT77OKF4,2,False,False,None
99275,1,20,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:37:15,2014-11-20 14:37:33,A2NC55AJEN8G6P,1,True,False,None
99276,2,20,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 22:43:48,2014-11-23 22:55:49,AVV7GJUL8OOGF,4,True,False,None
99277,1,20,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 23:03:39,2014-11-22 23:11:34,A8BU58N5GX7OV,3,False,False,None
99278,12,40,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 06:06:34,2014-11-25 06:36:53,A2N8VCLUVXNFNA,5,False,False,None
99279,1,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:45:50,2014-11-21 00:46:58,A7RQ5DNXWAA74,1,True,False,None
99280,0,40,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 11:03:44,2014-11-20 11:03:44,A1JGEBU8H2DBIZ,1,False,False,None
99281,4,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 19:22:59,2014-11-24 20:24:52,A255A9FFZD8PQW,5,False,False,None
99282,0,40,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:07:31,2014-11-25 00:07:31,A12IYBXKDEN5LG,5,False,False,None
99283,50,80,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 17:32:42,2014-11-23 05:35:17,A1Z5H7VBJHAT79,3,False,True,None
99284,2,20,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:13:38,2014-11-24 04:57:53,AF61ZR95ST819,4,False,False,None
99285,1,20,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:31:28,2014-11-22 02:32:22,A2MI3KHZIYPTG0,2,True,False,None
99286,50,40,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:43:19,2014-11-25 00:39:27,A3U2WCPN59KBX5,5,False,True,None
99287,4,0,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:56:10,2014-11-20 22:13:17,A3D0NCO2S45HU8,1,True,False,None
99288,1,20,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:37:14,2014-11-21 01:37:31,A1CTY0Y0JJ5ZP3,1,True,False,None
99289,0,40,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:12:34,2014-11-24 16:12:34,A291KO368YRYCR,5,False,False,None
99290,2,100,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 11:42:28,2014-11-22 05:01:41,A1CWDSVY9ELQS,2,True,False,None
99291,0,100,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 22:47:08,2014-11-24 22:47:08,A2FBXVIBVLPPI4,5,False,False,None
99292,1,20,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:54:41,2014-11-22 16:59:57,A2AWQK5Y4YX7N9,3,False,False,None
99293,2,40,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 20:44:59,2014-11-24 20:49:49,A3T7FFM27WT9R,5,False,False,None
99294,50,80,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 13:26:49,2014-11-23 22:34:14,AVR2FFWSTDQ1V,4,False,True,None
99295,0,100,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 23:19:25,2014-11-22 23:19:25,A2ZFCWIM6JC3W2,3,False,False,None
99296,1,0,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:09:00,2014-11-20 23:09:10,AIZUQNIEC9JRT,1,True,False,None
99297,0,100,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:56:56,2014-11-24 15:56:56,A1KRPZKCEL67L3,5,False,False,None
99298,2,0,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:09:40,2014-11-20 20:16:04,A1DBJN7PW0YSYP,1,True,False,None
99299,2,40,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 02:36:49,2014-11-21 02:40:28,A25N94UF9SXH8Y,1,True,False,None
99300,2,60,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 02:29:49,2014-11-23 02:55:34,AK2JQ12PK2PHR,3,True,False,None
99301,1,20,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:34:08,2014-11-21 01:34:13,AZFFND0F9SQJB,1,True,False,None
99302,1,20,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:53:21,2014-11-20 19:53:35,A2CKW83ERUX07J,1,True,False,None
99303,10,0,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 01:26:49,2014-11-25 02:11:34,A26LG0ZTK9H5AK,5,False,False,None
99304,23,20,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:55:38,2014-11-21 04:44:35,AYLNZEIH0RMSF,1,False,False,None
99305,1,100,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 00:50:19,2014-11-21 00:50:36,A1DUT0SOZWN4SA,1,True,False,None
99306,1,0,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 18:18:03,2014-11-23 18:19:57,AV4PAM3JB3N9I,4,False,False,None
99307,1,100,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 03:04:32,2014-11-25 03:04:43,A3EDSKPXXDB5VH,5,True,False,None
99308,1,80,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 22:02:26,2014-11-22 22:02:44,A26TIEOQGU8BED,3,True,False,None
99309,0,20,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:51:56,2014-11-21 17:51:56,A1R7CJMWXC79UO,2,False,False,None
99310,1,100,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 16:24:33,2014-11-21 16:24:39,A2REC3AZ9NXJXS,2,True,False,None
99311,0,80,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 16:14:08,2014-11-23 16:14:08,A2CZGKI3K6ZT7R,4,False,False,None
99312,1,20,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:12:19,2014-11-20 19:12:28,A1K1W6GHWFUX8B,1,True,False,None
99313,5,40,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:00:47,2014-11-21 17:16:03,A8UA3KS8E7WTZ,2,True,False,None
99314,1,60,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:23:00,2014-11-21 03:23:22,A2VKNNY1PM9NUK,1,True,False,None
99315,2,80,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 04:25:19,2014-11-25 04:30:42,A1HNTXZAIPFQNF,5,True,False,None
99316,7,0,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:00:50,2014-11-24 21:05:49,A10SAKP477RUXD,5,False,False,None
99317,0,60,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:48:19,2014-11-24 15:48:19,AJZAFP677HBCL,5,True,False,None
99318,23,100,False,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 14:22:49,2014-11-24 18:00:47,A3SZL0HHAIR2WY,5,False,False,None
99319,4,20,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 15:00:50,2014-11-22 00:46:28,A3CWG1O8J83OXN,2,True,False,None
99320,50,100,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:23:38,2014-11-21 20:11:42,A1ZK81CQX9Y8X2,2,False,True,None
99321,0,0,True,93,0.25,False,low,2014-11-21 05:35:04,2014-11-21 05:35:04,ART7MM15D5D5G,1,True,False,None
99322,1,20,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:19:59,2014-11-21 01:20:10,A2TN2TQYP48Q9V,1,True,False,None
99323,1,0,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 03:58:06,2014-11-20 03:58:18,A3O6GC4F59RHQX,0,True,False,None
99324,3,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 02:54:39,2014-11-20 03:12:08,A15SNY9I90V907,0,True,False,None
99325,0,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 21:52:34,2014-11-24 21:52:34,AYTN99VVNM2OM,5,False,False,None
99326,1,80,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:07:50,2014-11-21 01:08:03,A260DMGSF8MAD7,1,True,False,None
99327,0,80,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 15:51:38,2014-11-22 15:51:38,A2SHIRS53TKYB4,3,False,False,None
99328,0,60,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 23:24:58,2014-11-24 23:24:58,A1RY51793BKK7E,5,False,False,None
99329,0,80,False,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:07:22,2014-11-23 21:07:22,A1R4KVYEV07CAJ,4,False,False,None
99330,1,60,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 01:13:35,2014-11-23 01:13:55,ANJGSRS82U64O,3,True,False,None
99332,2,100,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 01:08:26,2014-11-23 01:12:58,A2K8QBQH013XBD,3,True,False,None
99333,1,60,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 18:57:38,2014-11-22 19:13:08,A11A48OXC6IBUS,3,False,False,None
99334,17,60,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 13:01:49,2014-11-23 02:23:38,A2RKLKBK56MLXP,3,False,False,None
99335,0,0,True,93,0.25,False,low,2014-11-20 17:57:04,2014-11-20 17:57:04,A1FBBY2JJYRMRI,1,True,False,None
99336,1,20,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 07:44:59,2014-11-21 07:45:14,A34A7MN2SKHWUC,1,True,False,None
99337,2,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 15:10:07,2014-11-22 15:37:28,A3P74FP62XNVYI,3,True,False,None
99338,1,80,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:00:24,2014-11-21 01:00:34,AIJM80EQJDHHJ,1,True,False,None
99339,48,20,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:06:52,2014-11-20 22:12:43,AIC9JF9EA9D49,1,True,False,None
99340,0,100,False,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 13:55:59,2014-11-20 13:55:59,ALMW2N2PQ08I8,1,False,False,None
99341,0,60,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 18:41:14,2014-11-24 18:41:14,A362VZ3VNEF8MY,5,False,False,None
99342,3,60,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 13:59:24,2014-11-24 14:17:06,A3TDGZY0W3ZL7M,5,True,False,None
99343,0,20,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:56:04,2014-11-20 16:56:04,A27OFCQG73Z4UF,1,False,False,None
99344,0,20,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 23:35:05,2014-11-24 23:35:05,ABNOAX2P036D7,5,False,False,None
99345,1,80,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:19:02,2014-11-20 14:19:22,A2BEX6SIB1AXVX,1,True,False,None
